student_id,study_hours,attendance,homework_completed,extracurricular,previous_grade,current_grade,pass_fail
-0.10394383930128556,0.2551824273496333,0.31399681273887886,0.3276470139328086,0.5273880120207486,0.40874126294656116,0.40771830414349086,Pass
-0.03464794643376185,-0.025237822485128524,-0.1844108265291836,0.045192691576939156,-0.44925645468434133,-0.24629281228831154,-0.2498918638298827,Pass
0.03464794643376185,1.5170735516060616,1.4354140010920193,1.4574643033562864,1.5040324787258386,1.325788968275383,1.3283725393062138,Pass
0.10394383930128556,-1.146918821824176,-1.1812261050653086,-1.0846245978465388,-1.4259009213894311,-1.1633405176171334,-1.1705460989926058,Pass
0.17323973216880928,0.6758128021017761,0.5632006323729101,0.610101336288678,0.5273880120207486,0.6707548930405103,0.6707623713328403,Pass
0.24253562503633297,-0.7262884470720331,-0.5582165559802305,-0.5197159531347998,-0.44925645468434133,-0.5083064423822606,-0.5129359310192322,Pass
0.3118315179038567,1.2366533017712997,1.0616082716409725,0.8925556586445476,1.5040324787258386,1.1947821532284084,1.196850505711539,Pass
0.3811274107713804,-1.2871289467415568,-1.5550318345163554,-1.6495332425582776,-1.4259009213894311,-1.556360962758057,-1.5651121997766297,Fail
0.4504233036389041,0.39539255226701425,0.18939490292186326,0.3276470139328086,0.5273880120207486,0.2777344478995866,0.2761962705488161,Pass
0.5197191965064278,-0.4458681972372713,-0.059808916712167995,-0.2372616307789303,-0.44925645468434133,-0.11528599724133701,-0.11836983023520799,Pass
0.5890150893739515,0.9562330519365378,0.8124044520069413,0.8925556586445476,0.5273880120207486,0.9327685231344593,0.9338064385221897,Pass
0.6583109822414752,-1.0067086969067949,-0.9320222854312773,-0.8021702754906692,-0.44925645468434133,-0.7703200724762097,-0.7759799982085815,Pass
0.7276068751089989,1.6572836765234424,1.3108120912750039,1.739918625712156,1.5040324787258386,1.4567957833223575,1.4598945729008885,Pass
0.7969027679765226,-1.5675491965763186,-2.053439473784418,-1.9319875649141471,-1.4259009213894311,-1.9493814078989806,-1.959678300560654,Fail
0.8661986608440464,0.1149723024322524,0.06479299310484762,0.045192691576939156,-0.44925645468434133,0.1467276328526121,0.14467423695414144,Pass
0.9354945537115701,-0.16544794740250945,-0.30901273634619925,-0.2372616307789303,-0.44925645468434133,-0.24629281228831154,-0.2498918638298827,Pass
1.0047904465790938,0.816022927019157,0.6878025421899258,0.610101336288678,0.5273880120207486,0.8017617080874848,0.802284404927515,Pass
1.0740863394466176,-0.866498571989414,-0.682818465797246,-0.5197159531347998,-0.44925645468434133,-0.6393132574292352,-0.6444579646139068,Pass
1.1433822323141412,1.3768634266886806,1.1862101814579882,1.175009981000417,1.5040324787258386,1.0637753381814339,1.0653284721168645,Pass
1.212678125181665,-1.4273390716589378,-1.4304299246993397,-1.367078920202408,-1.4259009213894311,-1.4253541477110825,-1.4335901661819552,Fail
1.2819740180491885,0.5356026771843951,0.4385987225558945,0.610101336288678,0.5273880120207486,0.5397480779935357,0.5392403377381656,Pass
1.3512699109167123,-0.30565807231989034,-0.1844108265291836,0.045192691576939156,-0.44925645468434133,0.01572081780563754,0.013152203359466723,Pass
1.420565803784236,1.096443176853919,0.9370063618239569,0.8925556586445476,1.5040324787258386,0.9327685231344593,0.9338064385221897,Pass
1.4898616966517597,-1.146918821824176,-1.0566241952482929,-1.0846245978465388,-1.4259009213894311,-1.0323337025701589,-1.039024065397931,Pass
1.5591575895192835,0.6758128021017761,0.31399681273887886,0.3276470139328086,0.5273880120207486,0.40874126294656116,0.40771830414349086,Pass
1.628453482386807,-0.5860783221546522,-0.4336146461632148,-0.5197159531347998,-0.44925645468434133,-0.3772996273352861,-0.3814138974245574,Pass
1.697749375254331,1.5170735516060616,1.3108120912750039,1.4574643033562864,1.5040324787258386,1.325788968275383,1.3283725393062138,Pass
